folioproy,paterno,materno,nombre1,calidad,area_estudio,institucion_patrocinante,nota_proyecto,año_concurso,instrumento,nombre_completo
1181065,PARKER,GUMUCIO,CHRISTIAN,INVEST. RESPONSABLE,sociologia cs i,Univ. De Santiago De Chile,4.36,2018,REGULAR,Christian Parker Gumucio
1181072,GUTIERREZ,OLIVA,MARIA,COINVESTIGADOR,quimica 1,Pont. Univ. Catolica De Chile,4.773,2018,REGULAR,Maria Gutierrez Oliva
1181072,HERRERA,PISANI,BARBARA,COINVESTIGADOR,quimica 1,Pont. Univ. Catolica De Chile,4.773,2018,REGULAR,Barbara Herrera Pisani
1181072,TORO,LABBE,ALEJANDRO,INVEST. RESPONSABLE,quimica 1,Pont. Univ. Catolica De Chile,4.773,2018,REGULAR,Alejandro Toro Labbe
1181080,DULIC,,DIANA,INVEST. RESPONSABLE,quimica 1,Univ. De Chile,4.84,2018,REGULAR,Diana Dulic 
1181082,MENDIZABAL,EMALDIA,FERNANDO,COINVESTIGADOR,quimica 1,Univ. Andres Bello,4.19,2018,REGULAR,Fernando Mendizabal Emaldia
1181082,SIERRA,ROSALES,PAULINA,COINVESTIGADOR,quimica 1,Univ. Andres Bello,4.19,2018,REGULAR,Paulina Sierra Rosales
1181082,MIRANDA,ROJAS,SEBASTIAN,INVEST. RESPONSABLE,quimica 1,Univ. Andres Bello,4.19,2018,REGULAR,Sebastian Miranda Rojas
1181089,CALIXTO,MOHOR,ANDREA,COINVESTIGADOR,ingenieria 2,Univ. Mayor,4.377,2018,REGULAR,Andrea Calixto Mohor
1181089,MARTIN,MARTIN,ALBERTO,INVEST. RESPONSABLE,ingenieria 2,Univ. Mayor,4.377,2018,REGULAR,Alberto Martin Martin
1181093,FUENTES,BUSTOS,MARIA,INVEST. RESPONSABLE,medicina g1,Univ. Del Desarrollo,4.09,2018,REGULAR,Maria Fuentes Bustos
1181094,RODRIGUEZ,FERNANDEZ,MARIA,INVEST. RESPONSABLE,ingenieria 2,Pont. Univ. Catolica De Chile,4.837,2018,REGULAR,Maria Rodriguez Fernandez
1181095,COSMELLI,SANCHEZ,DIEGO,COINVESTIGADOR,educacion,Pont. Univ. Catolica De Chile,4.937,2018,REGULAR,Diego Cosmelli Sanchez
1181095,GRAU,CARDENAS,VALESKA,COINVESTIGADOR,educacion,Pont. Univ. Catolica De Chile,4.937,2018,REGULAR,Valeska Grau Cardenas
1181095,TORRES,IRRIBARRA,DAVID,COINVESTIGADOR,educacion,Pont. Univ. Catolica De Chile,4.937,2018,REGULAR,David Torres Irribarra
1181095,PREISS,CONTRERAS,DAVID,INVEST. RESPONSABLE,educacion,Pont. Univ. Catolica De Chile,4.937,2018,REGULAR,David Preiss Contreras
1181097,CODNER,DUJOVNE,ETHEL,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.31,2018,REGULAR,Ethel Codner Dujovne
1181097,VERDEJO,PINOCHET,HUGO,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.31,2018,REGULAR,Hugo Verdejo Pinochet
1181097,GABRIELLI,NERVI,LUIGI,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.31,2018,REGULAR,Luigi Gabrielli Nervi
1181097,PARRA,ORTIZ,VALENTINA,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.31,2018,REGULAR,Valentina Parra Ortiz
1181097,CASTRO,GALVEZ,PABLO,INVEST. RESPONSABLE,medicina g2-g3,Pont. Univ. Catolica De Chile,4.31,2018,REGULAR,Pablo Castro Galvez
1181110,PEÑA,NEIRA,ALVARO,COINVESTIGADOR,agronomia,Univ. De Chile,4.6,2018,REGULAR,Alvaro Peña Neira
1181110,OBREQUE,SLIER,ELIAS,COINVESTIGADOR,agronomia,Univ. De Chile,4.6,2018,REGULAR,Elias Obreque Slier
1181110,UBEDA,AGUILERA,CRISTINA,COINVESTIGADOR,agronomia,Univ. De Chile,4.6,2018,REGULAR,Cristina Ubeda Aguilera
1181110,MEDEL,MARABOLI,MARCELA,INVEST. RESPONSABLE,agronomia,Univ. De Chile,4.6,2018,REGULAR,Marcela Medel Maraboli
1181114,DUFEY,DOMINGUEZ,MICHELE,COINVESTIGADOR,sicologia,Univ. De Santiago De Chile,4.293,2018,REGULAR,Michele Dufey Dominguez
1181114,RODRIGUEZ,SICKERT,CARLOS,COINVESTIGADOR,sicologia,Univ. De Santiago De Chile,4.293,2018,REGULAR,Carlos Rodriguez Sickert
1181114,FERNANDEZ,TAPIA,ANA,INVEST. RESPONSABLE,sicologia,Univ. De Santiago De Chile,4.293,2018,REGULAR,Ana Fernandez Tapia
1181121,FUENTEALBA,ROSAS,PATRICIO,COINVESTIGADOR,quimica 1,Univ. De Chile,4.32,2018,REGULAR,Patricio Fuentealba Rosas
1181121,GOMEZ,CANO,TATIANA,COINVESTIGADOR,quimica 1,Univ. De Chile,4.32,2018,REGULAR,Tatiana Gomez Cano
1181121,CARDENAS,VALENCIA,CARLOS,INVEST. RESPONSABLE,quimica 1,Univ. De Chile,4.32,2018,REGULAR,Carlos Cardenas Valencia
1181125,ITURRIAGA,PASTENE,LEONELO,COINVESTIGADOR,matematicas,Univ. De Santiago De Chile,4.625,2018,REGULAR,Leonelo Iturriaga Pastene
1181125,UBILLA,LOPEZ,PEDRO,INVEST. RESPONSABLE,matematicas,Univ. De Santiago De Chile,4.625,2018,REGULAR,Pedro Ubilla Lopez
1181133,SANCHEZ,NIETO,BEATRIZ,INVEST. RESPONSABLE,ingenieria 2,Pont. Univ. Catolica De Chile,4.453,2018,REGULAR,Beatriz Sanchez Nieto
1181136,RUDNICK,VAN DE WYNGARD,HUGH,COINVESTIGADOR,ingenieria 2,Pont. Univ. Catolica De Chile,4.435,2018,REGULAR,Hugh Rudnick Van De Wyngard
1181136,NEGRETE,PINCETIC,MATIAS,COINVESTIGADOR,ingenieria 2,Pont. Univ. Catolica De Chile,4.435,2018,REGULAR,Matias Negrete Pincetic
1181136,WATTS,CASIMIS,DAVID,INVEST. RESPONSABLE,ingenieria 2,Pont. Univ. Catolica De Chile,4.435,2018,REGULAR,David Watts Casimis
1181139,GALLARDO,KLENNER,LAURA,COINVESTIGADOR,cs. de la tierra,Univ. De Chile,4.783,2018,REGULAR,Laura Gallardo Klenner
1181139,HUNEEUS,LAGOS,NICOLAS,INVEST. RESPONSABLE,cs. de la tierra,Univ. De Chile,4.783,2018,REGULAR,Nicolas Huneeus Lagos
1181142,SAGREDO,URRA,KAREN,COINVESTIGADOR,agronomia,Univ. De Chile,4.465,2018,REGULAR,Karen Sagredo Urra
1181142,UBEDA,AGUILERA,CRISTINA,COINVESTIGADOR,agronomia,Univ. De Chile,4.465,2018,REGULAR,Cristina Ubeda Aguilera
1181142,GIL,CORTIELLA,MARIONA,COINVESTIGADOR,agronomia,Univ. De Chile,4.465,2018,REGULAR,Mariona Gil Cortiella
1181142,PEÑA,NEIRA,ALVARO,INVEST. RESPONSABLE,agronomia,Univ. De Chile,4.465,2018,REGULAR,Alvaro Peña Neira
1181147,CHIONG,LAY,MARIO,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.79,2018,REGULAR,Mario Chiong Lay
1181147,GARRIDO,OLIVARES,LUIS,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.79,2018,REGULAR,Luis Garrido Olivares
1181147,ROA,STRAUCH,JUAN,COINVESTIGADOR,medicina g2-g3,Pont. Univ. Catolica De Chile,4.79,2018,REGULAR,Juan Roa Strauch
1181147,CORBALAN,HERREROS,RAMON,INVEST. RESPONSABLE,medicina g2-g3,Pont. Univ. Catolica De Chile,4.79,2018,REGULAR,Ramon Corbalan Herreros
1181153,IBAÑEZ,CARVAJAL,CHRISTIAN,COINVESTIGADOR,biologia 1,Univ. Catolica Del Norte,4.52,2018,REGULAR,Christian Ibañez Carvajal
1181155,MATTAR,BADER,CRISTIAN,INVEST. RESPONSABLE,cs. de la tierra,Universidad De Aysen. ,4.68,2018,REGULAR,Cristian Mattar Bader
1181159,BUSTOS,IBARRA,ANGELICA,COINVESTIGADOR,educacion,Univ. De Playa Ancha Cs. Educacion,4.407,2018,REGULAR,Angelica Bustos Ibarra
1181159,GONZALEZ,FIGUEROA,MARCELO,COINVESTIGADOR,educacion,Univ. De Playa Ancha Cs. Educacion,4.407,2018,REGULAR,Marcelo Gonzalez Figueroa
1181159,MARFULL,JENSEN,MARISOL,COINVESTIGADOR,educacion,Univ. De Playa Ancha Cs. Educacion,4.407,2018,REGULAR,Marisol Marfull Jensen
1181159,GALLARDO,CHAPARRO,GONZALO,COINVESTIGADOR,educacion,Univ. De Playa Ancha Cs. Educacion,4.407,2018,REGULAR,Gonzalo Gallardo Chaparro
1181162,SEPULVEDA,FERNANDEZ,MARCOS,COINVESTIGADOR,ingenieria 2,Pont. Univ. Catolica De Chile,4.533,2018,REGULAR,Marcos Sepulveda Fernandez
1181162,CAMPOS,DAZIANO,MAURICIO,COINVESTIGADOR,ingenieria 2,Pont. Univ. Catolica De Chile,4.533,2018,REGULAR,Mauricio Campos Daziano
1181162,MUÑOZ,GAMA,JORGE,COINVESTIGADOR,ingenieria 2,Pont. Univ. Catolica De Chile,4.533,2018,REGULAR,Jorge Muñoz Gama
1181162,HERSKOVIC,MAIDA,VALERIA,INVEST. RESPONSABLE,ingenieria 2,Pont. Univ. Catolica De Chile,4.533,2018,REGULAR,Valeria Herskovic Maida
1181165,TIZNADO,VASQUEZ,WILLIAM,INVEST. RESPONSABLE,quimica 1,Univ. Andres Bello,4.635,2018,REGULAR,William Tiznado Vasquez
1181167,CASTRO,NALLAR,EDUARDO,COINVESTIGADOR,salud prod anim,Univ. Andres Bello,4.38,2018,REGULAR,Eduardo Castro Nallar
1181167,MORENO,SWITT,ANDREA,INVEST. RESPONSABLE,salud prod anim,Univ. Andres Bello,4.38,2018,REGULAR,Andrea Moreno Switt
1181168,SMITH,FERRER,PATRICIO,COINVESTIGADOR,biologia 2,Univ. De Chile,4.24,2018,REGULAR,Patricio Smith Ferrer
1181168,MARTINEZ,WINKLER,JORGE,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.24,2018,REGULAR,Jorge Martinez Winkler
1181179,PEYPOUQUET,URBANEJA,JUAN,INVEST. RESPONSABLE,matematicas,Univ. Tecnica Federico Santa Maria,4.625,2018,REGULAR,Juan Peypouquet Urbaneja
1181180,SOTO,SAN MARTIN,JOSE,INVEST. RESPONSABLE,matematicas,Univ. De Chile,4.865,2018,REGULAR,Jose Soto San Martin
1181182,FUENTES,BRAVO,CLAUDIO,COINVESTIGADOR,artes y arquitectura,Univ. Diego Portales,4.435,2018,REGULAR,Claudio Fuentes Bravo
1181182,SCHUMACHER,RATTI,FEDERICO,INVEST. RESPONSABLE,artes y arquitectura,Univ. Diego Portales,4.435,2018,REGULAR,Federico Schumacher Ratti
1181192,ORTIZ,BERNARDIN,ALEJANDRO,INVEST. RESPONSABLE,ingenieria 1,Univ. De Chile,4.69,2018,REGULAR,Alejandro Ortiz Bernardin
1181194,DIAZ,TOLOSA,REGINA,INVEST. RESPONSABLE,cs. juridicas y pol.,Univ. Autonoma De Chile,4.655,2018,REGULAR,Regina Diaz Tolosa
1181198,STANGE,KLEIN,CLAUDIA,COINVESTIGADOR,biologia 3,Univ. De Chile,4.83,2018,REGULAR,Claudia Stange Klein
1181198,HANDFORD,,MICHAEL,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.83,2018,REGULAR,Michael Handford 
1181201,MUSALEM,SAID,ANDRES,COINVESTIGADOR,cs. econom/admi,Univ. De Chile,4.947,2018,REGULAR,Andres Musalem Said
1181201,OLIVARES,ACUÑA,MARCELO,INVEST. RESPONSABLE,cs. econom/admi,Univ. De Chile,4.947,2018,REGULAR,Marcelo Olivares Acuña
1181212,ALCALDE,SILVA,JAIME,COINVESTIGADOR,cs. juridicas y pol.,Pont. Univ. Catolica De Valparaiso,4.11,2018,REGULAR,Jaime Alcalde Silva
1181214,EISNER,SAGUES,VERONICA,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.24,2018,REGULAR,Veronica Eisner Sagues
1181214,SANTOS,MARTIN,JOSE,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.24,2018,REGULAR,Jose Santos Martin
1181214,CORTES,MORA,VICTOR,INVEST. RESPONSABLE,medicina g1,Pont. Univ. Catolica De Chile,4.24,2018,REGULAR,Victor Cortes Mora
1181218,JORQUERA,MARTINEZ,CAROLINA,COINVESTIGADOR,educacion,Univ. De Santiago De Chile,4.08,2018,REGULAR,Carolina Jorquera Martinez
1181218,WINKLER,MULLER,MARIA,INVEST. RESPONSABLE,educacion,Univ. De Santiago De Chile,4.08,2018,REGULAR,Maria Winkler Muller
1181222,MERUANE,NARANJO,CAROLINA,COINVESTIGADOR,ingenieria 1,Univ. De Chile,4.313,2018,REGULAR,Carolina Meruane Naranjo
1181222,PRIETO,SANTA,ANA,COINVESTIGADOR,ingenieria 1,Univ. De Chile,4.313,2018,REGULAR,Ana Prieto Santa
1181222,DE LA FUENTE,STRANGER,ALBERTO,INVEST. RESPONSABLE,ingenieria 1,Univ. De Chile,4.313,2018,REGULAR,Alberto De La Fuente Stranger
1181226,AGUIRRE,QUINTANA,MARIA,COINVESTIGADOR,quimica 2,Pont. Univ. Catolica De Chile,4.807,2018,REGULAR,Maria Aguirre Quintana
1181226,RUIZ,LEON,DOMINGO,COINVESTIGADOR,quimica 2,Pont. Univ. Catolica De Chile,4.807,2018,REGULAR,Domingo Ruiz Leon
1181226,HONORES,SOTELO,JESSICA,COINVESTIGADOR,quimica 2,Pont. Univ. Catolica De Chile,4.807,2018,REGULAR,Jessica Honores Sotelo
1181226,ISAACS,CASANOVA,MAURICIO,INVEST. RESPONSABLE,quimica 2,Pont. Univ. Catolica De Chile,4.807,2018,REGULAR,Mauricio Isaacs Casanova
1181238,DIAZ,TAPIA,VIOLETA,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.45,2018,REGULAR,Violeta Diaz Tapia
1181238,BRUNSER,RABOVICH,ALEJANDRO,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.45,2018,REGULAR,Alejandro Brunser Rabovich
1181238,CALDERON,GIADROSIC,JUAN,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.45,2018,REGULAR,Juan Calderon Giadrosic
1181238,MUÑOZ,VENTURELLI,PAULA,INVEST. RESPONSABLE,medicina g2-g3,Univ. Del Desarrollo,4.45,2018,REGULAR,Paula Muñoz Venturelli
1181239,CASTILLO,VALENZUELA,JUAN,COINVESTIGADOR,sociologia cs i,Univ. Diego Portales,4.357,2018,REGULAR,Juan Castillo Valenzuela
1181239,MIRANDA,FUENZALIDA,DANIEL,COINVESTIGADOR,sociologia cs i,Univ. Diego Portales,4.357,2018,REGULAR,Daniel Miranda Fuenzalida
1181239,JARA,IBARRA,CAMILA,COINVESTIGADOR,sociologia cs i,Univ. Diego Portales,4.357,2018,REGULAR,Camila Jara Ibarra
1181239,COX,DONOSO,CRISTIAN,INVEST. RESPONSABLE,sociologia cs i,Univ. Diego Portales,4.357,2018,REGULAR,Cristian Cox Donoso
1181240,ALISTE,CALDERON,FRANCISCO,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.46,2018,REGULAR,Francisco Aliste Calderon
1181240,GARCIA,VERDUGO,RICARDO,COINVESTIGADOR,"linguistica,literatu",Univ. De Chile,4.46,2018,REGULAR,Ricardo Garcia Verdugo
1181240,SOTO,VERGARA,GUILLERMO,INVEST. RESPONSABLE,"linguistica,literatu",Univ. De Chile,4.46,2018,REGULAR,Guillermo Soto Vergara
1181256,IRLES,IVANAC,PAULA,COINVESTIGADOR,agronomia,Pont. Univ. Catolica De Chile,4.555,2018,REGULAR,Paula Irles Ivanac
1181256,ZAVIEZO,PALACIOS,TANIA,INVEST. RESPONSABLE,agronomia,Pont. Univ. Catolica De Chile,4.555,2018,REGULAR,Tania Zaviezo Palacios
1181260,TORO,LABBE,ALEJANDRO,COINVESTIGADOR,quimica 1,Univ. Bernardo O'Higgins,4.36,2018,REGULAR,Alejandro Toro Labbe
1181260,PEREZ,LOPEZ,PATRICIA,COINVESTIGADOR,quimica 1,Univ. Bernardo O'Higgins,4.36,2018,REGULAR,Patricia Perez Lopez
1181260,PARRA,ATALA,LORETO,COINVESTIGADOR,quimica 1,Univ. Bernardo O'Higgins,4.36,2018,REGULAR,Loreto Parra Atala
1181260,CHAMORRO,JIMENEZ,EDUARDO,COINVESTIGADOR,quimica 1,Univ. Bernardo O'Higgins,4.36,2018,REGULAR,Eduardo Chamorro Jimenez
1181260,MATUTE,MORALES,RICARDO,INVEST. RESPONSABLE,quimica 1,Univ. Bernardo O'Higgins,4.36,2018,REGULAR,Ricardo Matute Morales
1181261,SAN MARTIN,GUTIERREZ,ERNESTO,INVEST. RESPONSABLE,educacion,Pont. Univ. Catolica De Chile,4.3,2018,REGULAR,Ernesto San Martin Gutierrez
1181263,GARRIDO,FLORES,CARLOS,COINVESTIGADOR,biologia 2,Univ. De Chile,4.37,2018,REGULAR,Carlos Garrido Flores
1181263,CERDA,ARANCIBIA,OSCAR,COINVESTIGADOR,biologia 2,Univ. De Chile,4.37,2018,REGULAR,Oscar Cerda Arancibia
1181263,MALDONADO,CANIULAO,FELIPE,COINVESTIGADOR,biologia 2,Univ. De Chile,4.37,2018,REGULAR,Felipe Maldonado Caniulao
1181263,CACERES,LLUCH,MONICA,INVEST. RESPONSABLE,biologia 2,Univ. De Chile,4.37,2018,REGULAR,Monica Caceres Lluch
1181270,SIMPSON,RIVERA,RICARDO,INVEST. RESPONSABLE,ingenieria 3,Univ. Tecnica Federico Santa Maria,4.83,2018,REGULAR,Ricardo Simpson Rivera
1181271,CORNEJO,ALARCON,CARLOS,INVEST. RESPONSABLE,sicologia,Pont. Univ. Catolica De Chile,4.647,2018,REGULAR,Carlos Cornejo Alarcon
1181290,TORRENT,SCHNEIDER,HORACIO,INVEST. RESPONSABLE,artes y arquitectura,Pont. Univ. Catolica De Chile,4.38,2018,REGULAR,Horacio Torrent Schneider
1181295,ZAMORANO,MENDIETA,FRANCISCO,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.55,2018,REGULAR,Francisco Zamorano Mendieta
1181295,STECHER,GUZMAN,XIMENA,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.55,2018,REGULAR,Ximena Stecher Guzman
1181295,BILLEKE,BOBADILLA,PABLO,INVEST. RESPONSABLE,medicina g2-g3,Univ. Del Desarrollo,4.55,2018,REGULAR,Pablo Billeke Bobadilla
1181314,LONCON,ANTILEO,ELISA,COINVESTIGADOR,educacion,Univ. Catolica De Temuco,4.117,2018,REGULAR,Elisa Loncon Antileo
1181322,BOITANO,GRUETTNER,ANGELA,COINVESTIGADOR,cs. juridicas y pol.,Univ. De Santiago De Chile,4.105,2018,REGULAR,Angela Boitano Gruettner
1181322,BAQUEDANO,JER,SANDRA,COINVESTIGADOR,cs. juridicas y pol.,Univ. De Santiago De Chile,4.105,2018,REGULAR,Sandra Baquedano Jer
1181322,NEIRA,BARRERA,HERNAN,INVEST. RESPONSABLE,cs. juridicas y pol.,Univ. De Santiago De Chile,4.105,2018,REGULAR,Hernan Neira Barrera
1181326,BARRERA,ROJAS,NELSON,COINVESTIGADOR,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Nelson Barrera Rojas
1181326,DE LA IGLESIA,CABEZAS,RODRIGO,COINVESTIGADOR,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Rodrigo De La Iglesia Cabezas
1181326,VARGAS,CUCURELLA,IGNACIO,COINVESTIGADOR,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Ignacio Vargas Cucurella
1181326,RAMOS,MOORE,ESTEBAN,COINVESTIGADOR,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Esteban Ramos Moore
1181326,WALCZAK,,MAGDALENA,COINVESTIGADOR,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Magdalena Walczak 
1181326,PIZARRO,PUCCIO,GONZALO,INVEST. RESPONSABLE,ingenieria 3,Pont. Univ. Catolica De Chile,4.6,2018,REGULAR,Gonzalo Pizarro Puccio
1181329,GARCIA,CONCHA,PAULA,COINVESTIGADOR,ingenieria 3,Univ. De Chile,4.693,2018,REGULAR,Paula Garcia Concha
1181329,VERGARA,HINOSTROZA,CRISTINA,COINVESTIGADOR,ingenieria 3,Univ. De Chile,4.693,2018,REGULAR,Cristina Vergara Hinostroza
1181329,GIMENEZ,CASTILLO,BEGOÑA,COINVESTIGADOR,ingenieria 3,Univ. De Chile,4.693,2018,REGULAR,Begoña Gimenez Castillo
1181329,ROBERT,CANALES,PAZ,INVEST. RESPONSABLE,ingenieria 3,Univ. De Chile,4.693,2018,REGULAR,Paz Robert Canales
1181333,LAVADOS,GERMAIN,PABLO,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.06,2018,REGULAR,Pablo Lavados Germain
1181333,CAMPODONICO,GALDAMES,PAOLA,COINVESTIGADOR,medicina g2-g3,Univ. Del Desarrollo,4.06,2018,REGULAR,Paola Campodonico Galdames
1181333,OLAVARRIA,IANISZEWSKY,VERONICA,INVEST. RESPONSABLE,medicina g2-g3,Univ. Del Desarrollo,4.06,2018,REGULAR,Veronica Olavarria Ianiszewsky
1181341,UAUY,DAGACH,RICARDO,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Ricardo Uauy Dagach
1181341,KUSANOVIC,PIVCEVIC,JUAN,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Juan Kusanovic Pivcevic
1181341,HERRERA,VIDELA,EMILIO,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Emilio Herrera Videla
1181341,VALENZUELA,BASSI,RODRIGO,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Rodrigo Valenzuela Bassi
1181341,ANDIA,KOHNENKAMPF,MARCELO,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Marcelo Andia Kohnenkampf
1181341,GARCIA,HERRERA,CLAUDIO,COINVESTIGADOR,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Claudio Garcia Herrera
1181341,KRAUSE,LEYTON,BERNARDO,INVEST. RESPONSABLE,medicina g1,Pont. Univ. Catolica De Chile,4.41,2018,REGULAR,Bernardo Krause Leyton
1181355,SILVA,CONCHA,JAIME,COINVESTIGADOR,sicologia,Pont. Univ. Catolica De Chile,4.383,2018,REGULAR,Jaime Silva Concha
1181355,LOPEZ,HERNANDEZ,VLADIMIR,COINVESTIGADOR,sicologia,Pont. Univ. Catolica De Chile,4.383,2018,REGULAR,Vladimir Lopez Hernandez
1181355,COSMELLI,SANCHEZ,DIEGO,INVEST. RESPONSABLE,sicologia,Pont. Univ. Catolica De Chile,4.383,2018,REGULAR,Diego Cosmelli Sanchez
1181358,O´BRIEN,OPAZO,JOSE,INVEST. RESPONSABLE,biologia 3,Pont. Univ. Catolica De Chile,4.23,2018,REGULAR,Jose O´Brien Opazo
1181361,BAEZ,LARACH,MAURICIO,COINVESTIGADOR,biologia 3,Univ. De Chile,4.68,2018,REGULAR,Mauricio Baez Larach
1181361,WILSON,MOYA,CHRISTIAN,INVEST. RESPONSABLE,biologia 3,Univ. De Chile,4.68,2018,REGULAR,Christian Wilson Moya
1181365,FULLERTON,UGALDE,CLAUDIO,COINVESTIGADOR,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Claudio Fullerton Ugalde
1181365,BORQUEZ,NUÑEZ,EDUARDO,COINVESTIGADOR,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Eduardo Borquez Nuñez
1181365,SAN MARTIN,PEÑAILILLO,PAMELA,COINVESTIGADOR,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Pamela San Martin Peñailillo
1181365,BATIZ,,LUIS,COINVESTIGADOR,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Luis Batiz 
1181365,DE LEON,SOTO,ANA,COINVESTIGADOR,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Ana De Leon Soto
1181365,PRIETO,CANCINO,MIGUEL,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Los Andes,4.4,2018,REGULAR,Miguel Prieto Cancino
1181370,CORVALAN,AGUILAR,CAMILA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.49,2018,REGULAR,Camila Corvalan Aguilar
1181370,ALBERTI,REUS,GIGLIOLA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.49,2018,REGULAR,Gigliola Alberti Reus
1181370,GARMENDIA,MIGUEL,MARIA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.49,2018,REGULAR,Maria Garmendia Miguel
1181370,PEREIRA,SCALABRINO,ANA,COINVESTIGADOR,medicina g2-g3,Univ. De Chile,4.49,2018,REGULAR,Ana Pereira Scalabrino
1181370,REYES,JEDLICKI,MARCELA,INVEST. RESPONSABLE,medicina g2-g3,Univ. De Chile,4.49,2018,REGULAR,Marcela Reyes Jedlicki
1181374,MORALES,SALINAS,LUIS,COINVESTIGADOR,geografia y urbanism,Univ. De Concepcion,4.565,2018,REGULAR,Luis Morales Salinas
1181382,DURING,HIDALGO,GUSTAVO,COINVESTIGADOR,fisica teorica y exp,Univ. Adolfo Ibanez,4.79,2018,REGULAR,Gustavo During Hidalgo
1181382,RICA,MERY,SERGIO,INVEST. RESPONSABLE,fisica teorica y exp,Univ. Adolfo Ibanez,4.79,2018,REGULAR,Sergio Rica Mery
1181390,ROBLES,ORTIZ,CLAUDIO,COINVESTIGADOR,historia,Univ. De Santiago De Chile,4.41,2018,REGULAR,Claudio Robles Ortiz
1181390,CARREÑO,LARA,EDUARDO,COINVESTIGADOR,historia,Univ. De Santiago De Chile,4.41,2018,REGULAR,Eduardo Carreño Lara
1181390,BARRIA,TRAVERSO,DIEGO,INVEST. RESPONSABLE,historia,Univ. De Santiago De Chile,4.41,2018,REGULAR,Diego Barria Traverso
1181392,YAÑEZ,CARRIZO,GONZALO,COINVESTIGADOR,ingenieria 1,Pont. Univ. Catolica De Chile,4.377,2018,REGULAR,Gonzalo Yañez Carrizo
1181392,SANDOVAL,MANDUJANO,CRISTIAN,COINVESTIGADOR,ingenieria 1,Pont. Univ. Catolica De Chile,4.377,2018,REGULAR,Cristian Sandoval Mandujano
1181392,GUTIERREZ,CID,SERGIO,INVEST. RESPONSABLE,ingenieria 1,Pont. Univ. Catolica De Chile,4.377,2018,REGULAR,Sergio Gutierrez Cid
1181408,VILOS,ORTIZ,CRISTIAN,COINVESTIGADOR,quimica 2,Pont. Univ. Catolica De Chile,4.28,2018,REGULAR,Cristian Vilos Ortiz
1181408,SCHULLER,,ANDREAS,COINVESTIGADOR,quimica 2,Pont. Univ. Catolica De Chile,4.28,2018,REGULAR,Andreas Schuller 
1181408,ZACCONI,---------,FLAVIA,INVEST. RESPONSABLE,quimica 2,Pont. Univ. Catolica De Chile,4.28,2018,REGULAR,Flavia Zacconi ---------
1181429,RODRIGUEZ,TORRENT,JUAN,COINVESTIGADOR,sicologia,Univ. De Valparaiso,4.663,2018,REGULAR,Juan Rodriguez Torrent
1181429,CASTILLO,SEPULVEDA,JORGE,COINVESTIGADOR,sicologia,Univ. De Valparaiso,4.663,2018,REGULAR,Jorge Castillo Sepulveda
